Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5169,CA-2014-587402,04/11/2014,08/11/2014,First Class,A-96042,Andrew Allen,Consumer,United States,Phoenix,Arizona,85001,East,FT-12691,Furniture,Tables,Chromcraft Bull-Nose Wood Table,1079.9006,1,0.1,-106.6876
5170,CNY-2013-579473,07/02/2013,09/02/2013,Same Day,NY-44135,Sandra Clark,Corporate,United States,New York City,New York,10001,Central,FC-67067,Furniture,Chairs,Global Push Button Managers Chair,343.7286,6,0,83.0691
5171,HM-2014-562904,14/03/2014,16/03/2014,Standard Class,M-18037,Elpida Rittenbach,Home Office,United States,Minneapolis,Minnesota,55401,Central,FB-18657,Furniture,Bookcases,O'Sullivan Plantations Bookcase,38.7679,7,0.2,6.4075
5172,CW-2011-286622,08/06/2011,11/06/2011,Second Class,W-47414,Bill Donatelli,Consumer,United States,Madison,Wisconsin,53701,South,TC-80339,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,742.6366,12,0,351.549
5173,CA-2011-561450,07/04/2011,08/04/2011,Second Class,A-33892,Emily Burns,Consumer,United States,Phoenix,Arizona,85001,East,OL-90239,Office Supplies,Labels,Xerox Labels,1165.4209,7,0,610.4291
5174,CF-2013-412754,31/03/2013,05/04/2013,Second Class,F-36459,Carlos Soltero,Corporate,United States,Fort Lauderdale,Florida,33301,Central,FC-83332,Furniture,Chairs,Global Push Button Managers Chair,2176.0249,1,0.1,413.1699
5175,CO-2014-197521,21/03/2014,23/03/2014,First Class,O-28930,Justin Ritter,Corporate,United States,Columbus,Ohio,43201,West,FB-66803,Furniture,Bookcases,Bush Somerset Collection Bookcase,281.0885,8,0.2,90.3099
5176,HF-2012-736334,11/02/2012,15/02/2012,Same Day,F-68000,Lena Hernandez,Home Office,United States,Fort Lauderdale,Florida,33301,East,OS-29057,Office Supplies,Supplies,Fiskars Adult Kids Pointed Scissors,2085.2578,8,0.3,-318.6407
5177,HO-2013-328238,05/12/2013,06/12/2013,Standard Class,O-23614,Jim Mitchum,Home Office,United States,Columbus,Ohio,43201,Central,TA-18878,Technology,Accessories,Logitech G600 MMO Gaming Mouse,1233.0241,13,0,262.8016
5178,CM-2012-826095,11/03/2012,14/03/2012,Second Class,M-22417,Ken Black,Corporate,United States,St. Louis,Missouri,63101,Central,FF-81605,Furniture,Furnishings,Howard Miller 12 Height Clock,1664.9114,2,0,953.7545
5179,HM-2012-396087,17/12/2012,20/12/2012,Second Class,M-51955,Ken Black,Home Office,United States,St. Louis,Missouri,63101,Central,TC-42550,Technology,Copiers,Xerox WorkCentre,2201.479,8,0,539.5658
5180,HW-2012-292411,29/01/2012,31/01/2012,First Class,W-89922,Bill Donatelli,Home Office,United States,Seattle,Washington,98101,Central,FC-32787,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,2279.8536,5,0.2,702.6576
5181,CNC-2011-268461,18/04/2011,24/04/2011,Second Class,NC-70465,Darrin Van Huff,Corporate,United States,Charlotte,North Carolina,28201,Central,FT-41990,Furniture,Tables,Chromcraft Bull-Nose Wood Table,1353.7914,12,0,7.2153
5182,CO-2012-478988,20/03/2012,25/03/2012,Second Class,O-37838,Lena Hernandez,Consumer,United States,Columbus,Ohio,43201,South,FT-65604,Furniture,Tables,Chromcraft Bull-Nose Wood Table,938.1579,6,0.1,-104.4578
5183,HG-2013-682607,07/05/2013,08/05/2013,Second Class,G-74054,Chloris Kastensmidt,Home Office,United States,Atlanta,Georgia,30301,Central,OF-15055,Office Supplies,Fasteners,Staple-based push pins,1113.7407,6,0.3,11.0313
5184,CM-2013-283303,22/03/2013,24/03/2013,Second Class,M-22655,Irene Maddox,Consumer,United States,Detroit,Michigan,48201,East,FT-94603,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,745.415,10,0.4,297.8268
5185,CW-2013-311308,19/01/2013,23/01/2013,Second Class,W-27271,Katherine Murray,Corporate,United States,Seattle,Washington,98101,East,TC-71257,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1486.0896,8,0.4,805.9821
5186,HV-2013-825885,05/02/2013,08/02/2013,First Class,V-37317,Darrin Van Huff,Home Office,United States,Richmond,Virginia,23218,South,TM-51007,Technology,Machines,Cisco TelePresence System EX90,395.6072,13,0,150.7011
5187,CT-2011-211344,31/07/2011,07/08/2011,Second Class,T-46719,Katherine Murray,Consumer,United States,Houston,Texas,77001,East,TA-92569,Technology,Accessories,Plantronics CS510 Wireless Headset,295.2837,3,0.2,63.3386
5188,CW-2011-692932,05/06/2011,06/06/2011,Second Class,W-81069,Irene Maddox,Consumer,United States,Seattle,Washington,98101,Central,OS-55030,Office Supplies,Supplies,Fiskars Adult Kids Pointed Scissors,113.9932,9,0,34.2833
5189,CG-2014-235186,26/12/2014,29/12/2014,Same Day,G-55908,Katherine Murray,Corporate,United States,Atlanta,Georgia,30301,East,FT-94222,Furniture,Tables,Bevis Steel Folding Table,2168.5226,1,0,-214.0414
5190,CA-2012-281397,20/06/2012,24/06/2012,Same Day,A-53529,Zuschuss Donatelli,Consumer,United States,Phoenix,Arizona,85001,Central,TP-28198,Technology,Phones,Apple iPhone 6S,1809.3409,8,0.2,362.1052
5191,CT-2013-441732,13/02/2013,14/02/2013,Standard Class,T-64799,Emily Burns,Corporate,United States,Nashville,Tennessee,37201,East,OF-99012,Office Supplies,Fasteners,OIC Push Pins,123.164,7,0.2,-39.1143
5192,CF-2013-565109,05/05/2013,07/05/2013,First Class,F-66813,Carlos Soltero,Consumer,United States,Fort Lauderdale,Florida,33301,East,TP-78912,Technology,Phones,Apple iPhone 6S,1893.6759,6,0.2,-548.8198
5193,CK-2013-968325,10/08/2013,17/08/2013,First Class,K-92325,Mick Brown,Corporate,United States,Henderson,Kentucky,42420,South,TM-62910,Technology,Machines,Cisco TelePresence System EX90,2208.152,6,0,341.9684
5194,CP-2014-372477,03/01/2014,09/01/2014,First Class,P-70909,Craig Reiter,Consumer,United States,Philadelphia,Pennsylvania,19101,East,FC-77138,Furniture,Chairs,Harbour Creations Steel Folding Chair,2448.8771,2,0,-668.3551
5195,HW-2011-691341,20/02/2011,23/02/2011,First Class,W-85446,Patrick Jones,Home Office,United States,Seattle,Washington,98101,West,TA-84860,Technology,Accessories,Logitech G600 MMO Gaming Mouse,1071.9001,7,0,-71.284
5196,CF-2013-148277,18/03/2013,20/03/2013,Same Day,F-88522,Mark Lewis,Corporate,United States,Fort Lauderdale,Florida,33301,Central,TC-30633,Technology,Copiers,Canon PC940 Copier,2430.0821,9,0,-68.0279
5197,HA-2014-141338,05/01/2014,06/01/2014,Same Day,A-94806,Irene Maddox,Home Office,United States,Phoenix,Arizona,85001,South,TP-81407,Technology,Phones,Motorola Smart Phone,556.9934,10,0,-210.8191
5198,CT-2011-431428,28/03/2011,03/04/2011,First Class,T-79730,Katherine Murray,Corporate,United States,Houston,Texas,77001,East,OF-69868,Office Supplies,Fasteners,Staple-based push pins,1671.1185,4,0,351.4551
5199,CM-2013-975897,15/11/2013,21/11/2013,Standard Class,M-48394,Mick Brown,Consumer,United States,St. Louis,Missouri,63101,East,TC-78547,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,945.8698,3,0,51.1427
5200,CG-2011-817760,03/07/2011,10/07/2011,Same Day,G-16960,Patrick Jones,Consumer,United States,Atlanta,Georgia,30301,East,OA-89692,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet,1728.0479,11,0.4,1032.1685
5201,HO-2013-882617,05/10/2013,12/10/2013,First Class,O-43350,Maria Etezadi,Home Office,United States,Columbus,Ohio,43201,Central,OB-10092,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1156.9145,8,0.2,180.409
5202,CT-2011-554712,29/10/2011,02/11/2011,Standard Class,T-72669,Patrick Jones,Consumer,United States,Houston,Texas,77001,South,TM-76744,Technology,Machines,Cisco TelePresence System EX90,1955.4939,14,0,-44.1325
5203,CW-2013-665181,23/10/2013,29/10/2013,Second Class,W-79049,Maria Etezadi,Corporate,United States,Seattle,Washington,98101,South,FT-74221,Furniture,Tables,Bevis Steel Folding Table,2046.515,9,0,-280.0574
5204,CI-2011-557279,07/09/2011,12/09/2011,Standard Class,I-72278,Sanjit Chand,Corporate,United States,Indianapolis,Indiana,46201,Central,TC-32321,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,897.0718,2,0.3,65.2231
5205,CT-2012-736080,13/12/2012,16/12/2012,Same Day,T-57313,Alejandro Grove,Corporate,United States,Houston,Texas,77001,South,OP-87028,Office Supplies,Paper,Hammermill CopyPlus Copy Paper,2137.0962,2,0.2,66.0117
5206,CI-2011-480664,21/11/2011,22/11/2011,First Class,I-94776,Justin Ritter,Consumer,United States,Chicago,Illinois,60601,West,TC-99981,Technology,Copiers,Canon PC940 Copier,1356.2591,14,0.1,-398.8218
5207,CM-2012-208760,18/04/2012,24/04/2012,First Class,M-89159,Jim Mitchum,Corporate,United States,St. Louis,Missouri,63101,West,FB-74599,Furniture,Bookcases,Sauder Classic Bookcase,1260.45,1,0.4,125.3409
5208,HF-2014-787749,27/09/2014,01/10/2014,Same Day,F-69255,Rick Hansen,Home Office,United States,Fort Lauderdale,Florida,33301,Central,OB-57771,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,948.2853,8,0,410.4767
5209,HC-2011-372548,10/08/2011,17/08/2011,First Class,C-71669,Mark Lewis,Home Office,United States,Los Angeles,California,90001,South,TC-97231,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,620.0894,13,0.1,-78.4041
5210,CC-2014-622858,18/07/2014,19/07/2014,Second Class,C-11035,Anna Chung,Corporate,United States,Los Angeles,California,90001,Central,TM-95997,Technology,Machines,Cisco TelePresence System EX90,29.2101,13,0.4,-10.6235
5211,CA-2012-406194,22/10/2012,28/10/2012,Same Day,A-35300,Katherine Murray,Corporate,United States,Phoenix,Arizona,85001,East,TM-14060,Technology,Machines,Cisco TelePresence System EX90,1073.9155,9,0.5,217.1535
5212,HA-2012-299288,14/02/2012,18/02/2012,First Class,A-96319,Elpida Rittenbach,Home Office,United States,Phoenix,Arizona,85001,East,TM-16766,Technology,Machines,Brother Fax Machine,46.0624,9,0.5,-17.0996
5213,CNC-2014-596816,20/11/2014,21/11/2014,Second Class,NC-20597,Zuschuss Donatelli,Corporate,United States,Charlotte,North Carolina,28201,South,FF-91153,Furniture,Furnishings,Eldon Fold N Roll Cart System,1946.2526,9,0,1029.2831
5214,CA-2012-138147,03/09/2012,05/09/2012,First Class,A-11215,Peter Fuller,Consumer,United States,Phoenix,Arizona,85001,South,OP-18212,Office Supplies,Paper,Hammermill CopyPlus Copy Paper,5.391,1,0,0.7174
5215,CK-2011-603367,07/09/2011,12/09/2011,Second Class,K-83146,Sanjit Chand,Consumer,United States,Henderson,Kentucky,42420,East,TC-10611,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1510.2227,13,0.4,653.6313
5216,CC-2013-520388,17/04/2013,23/04/2013,Standard Class,C-55767,Anna Chung,Consumer,United States,Los Angeles,California,90001,West,TA-50459,Technology,Accessories,Kensington 6170 Trackball,1596.5869,7,0.1,485.422
5217,HI-2011-165637,29/10/2011,04/11/2011,Same Day,I-31826,Sean O'Donnell,Home Office,United States,Chicago,Illinois,60601,Central,OA-39847,Office Supplies,Appliances,Hoover Replacement Belts,881.1882,10,0,-241.6412
5218,CK-2012-634418,04/12/2012,09/12/2012,First Class,K-94463,Sandra Clark,Corporate,United States,Henderson,Kentucky,42420,West,TM-36501,Technology,Machines,Cisco TelePresence System EX90,544.4,6,0.4,287.8024
5219,CNC-2012-861994,28/09/2012,29/09/2012,Same Day,NC-52676,Nora Preis,Corporate,United States,Charlotte,North Carolina,28201,Central,TP-83890,Technology,Phones,Apple iPhone 6S,1599.1305,7,0,-452.5066
5220,CM-2014-617787,04/08/2014,11/08/2014,Second Class,M-22827,Mick Brown,Corporate,United States,St. Louis,Missouri,63101,South,TM-98669,Technology,Machines,Brother Fax Machine,1618.8887,12,0.1,34.4279
5221,HT-2014-409766,02/10/2014,03/10/2014,Second Class,T-93216,Sanjit Chand,Home Office,United States,Houston,Texas,77001,Central,OP-53948,Office Supplies,Paper,Avery Colored Bar Computer Paper,2353.2204,6,0,1219.4015
5222,CP-2014-652817,05/08/2014,07/08/2014,Same Day,P-32331,Darrin Van Huff,Consumer,United States,Philadelphia,Pennsylvania,19101,West,OA-92018,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet,1147.3239,10,0,-340.5158
5223,HNC-2013-739311,05/07/2013,06/07/2013,First Class,NC-96592,Craig Reiter,Home Office,United States,Charlotte,North Carolina,28201,Central,OA-91328,Office Supplies,Art,Sanford Art Markers,230.6614,1,0,6.2609
5224,CP-2011-130181,09/10/2011,16/10/2011,Standard Class,P-30358,Ken Black,Corporate,United States,Philadelphia,Pennsylvania,19101,Central,TM-60869,Technology,Machines,Brother Fax Machine,906.0794,8,0,193.1281
5225,CI-2014-450209,20/02/2014,25/02/2014,Second Class,I-94506,Mick Brown,Consumer,United States,Chicago,Illinois,60601,Central,OL-50187,Office Supplies,Labels,Xerox Labels,393.3795,11,0,164.3084
5226,HK-2011-718609,08/10/2011,14/10/2011,Same Day,K-92860,Elpida Rittenbach,Home Office,United States,Henderson,Kentucky,42420,South,TP-53977,Technology,Phones,Apple iPhone 6S,2056.2461,2,0.1,-424.7792
5227,CF-2014-722061,08/05/2014,13/05/2014,Same Day,F-43823,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33301,West,FF-91141,Furniture,Furnishings,Howard Miller 12 Height Clock,1845.5648,5,0.1,-58.772
5228,CV-2012-131654,26/01/2012,31/01/2012,First Class,V-45587,Nora Preis,Corporate,United States,Richmond,Virginia,23218,Central,TP-84100,Technology,Phones,Apple iPhone 6S,1368.6969,3,0,-217.4614
5229,CM-2013-469876,13/12/2013,15/12/2013,First Class,M-67780,Bill Donatelli,Corporate,United States,St. Louis,Missouri,63101,West,FT-86094,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1072.9307,9,0,171.138
5230,CM-2012-709427,30/12/2012,31/12/2012,Second Class,M-30703,Sean O'Donnell,Corporate,United States,St. Louis,Missouri,63101,East,TP-91918,Technology,Phones,Samsung Galaxy S4,1733.7843,2,0.2,64.0115
5231,HM-2013-493298,03/01/2013,08/01/2013,Standard Class,M-95695,Jim Mitchum,Home Office,United States,St. Louis,Missouri,63101,Central,FC-29663,Furniture,Chairs,Harbour Creations Steel Folding Chair,1216.1546,4,0.4,470.6656
5232,HM-2014-334268,03/08/2014,06/08/2014,Second Class,M-70178,Chloris Kastensmidt,Home Office,United States,St. Louis,Missouri,63101,East,TM-79694,Technology,Machines,Brother Fax Machine,2108.9928,8,0.3,270.163
5233,CK-2012-652783,03/10/2012,04/10/2012,Same Day,K-19744,Lena Hernandez,Consumer,United States,Henderson,Kentucky,42420,Central,OS-67614,Office Supplies,Supplies,Avery Marks-A-Lot Regular Desk,312.5583,3,0.2,19.5561
5234,CC-2012-586325,17/05/2012,20/05/2012,Second Class,C-22840,Darrin Van Huff,Consumer,United States,Los Angeles,California,90001,East,TA-93260,Technology,Accessories,Plantronics CS510 Wireless Headset,1650.9136,14,0.5,-124.5096
5235,HW-2014-852522,29/11/2014,04/12/2014,First Class,W-14900,Mick Brown,Home Office,United States,Seattle,Washington,98101,South,FT-98224,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,2474.796,4,0.4,1270.7123
5236,HM-2014-205479,19/01/2014,21/01/2014,First Class,M-92451,Anna Chung,Home Office,United States,St. Louis,Missouri,63101,Central,FC-71024,Furniture,Chairs,Harbour Creations Steel Folding Chair,2016.3847,2,0.2,710.2295
5237,HK-2013-818613,18/11/2013,23/11/2013,Second Class,K-27182,Irene Maddox,Home Office,United States,Henderson,Kentucky,42420,West,TC-80952,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1239.3129,3,0,104.6921
5238,CC-2014-307307,22/01/2014,26/01/2014,First Class,C-35358,Jim Mitchum,Corporate,United States,Denver,Colorado,80201,Central,FT-27542,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1466.7215,10,0.1,-459.0718
5239,HT-2011-997930,25/11/2011,29/11/2011,Second Class,T-37712,Mick Brown,Home Office,United States,Houston,Texas,77001,South,FB-26707,Furniture,Bookcases,Sauder Classic Bookcase,714.2808,6,0.3,-11.0084
5240,CI-2012-761268,08/11/2012,09/11/2012,Standard Class,I-83299,Elpida Rittenbach,Corporate,United States,Chicago,Illinois,60601,East,TP-37630,Technology,Phones,Motorola Smart Phone,411.2971,1,0,-19.327
5241,CC-2011-280927,26/01/2011,31/01/2011,Standard Class,C-84486,Justin Ritter,Corporate,United States,Los Angeles,California,90001,Central,TM-54954,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,453.2387,11,0.4,231.4901
5242,CF-2012-820625,07/06/2012,08/06/2012,Second Class,F-33299,Sandra Clark,Corporate,United States,Fort Lauderdale,Florida,33301,Central,TC-76488,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1310.2381,9,0,635.6875
5243,CW-2012-715084,18/03/2012,23/03/2012,Same Day,W-38354,Andrew Allen,Consumer,United States,Seattle,Washington,98101,East,OA-99267,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet,1448.5447,13,0,-277.5919
5244,CI-2011-952320,27/10/2011,31/10/2011,Second Class,I-69084,Chloris Kastensmidt,Corporate,United States,Chicago,Illinois,60601,West,TP-80023,Technology,Phones,Motorola Smart Phone,1054.0861,11,0,595.4921
5245,CV-2011-488622,08/01/2011,12/01/2011,First Class,V-94636,Sanjit Chand,Corporate,United States,Richmond,Virginia,23218,West,OP-98441,Office Supplies,Paper,Xerox 1967,98.7797,8,0,-16.6707
5246,CO-2011-309212,28/08/2011,29/08/2011,Standard Class,O-26701,Elpida Rittenbach,Consumer,United States,Columbus,Ohio,43201,Central,TC-19858,Technology,Copiers,Xerox WorkCentre,1272.6442,7,0,-67.2342
5247,CW-2013-125277,20/03/2013,24/03/2013,First Class,W-54839,Carlos Soltero,Corporate,United States,Seattle,Washington,98101,Central,FC-57555,Furniture,Chairs,Global Push Button Managers Chair,1765.2763,5,0.4,557.7112
5248,CF-2012-482172,19/11/2012,22/11/2012,First Class,F-80218,Mick Brown,Consumer,United States,Fort Lauderdale,Florida,33301,West,OL-18246,Office Supplies,Labels,Xerox Labels,1255.6984,11,0.3,333.3533
5249,CI-2014-457523,07/11/2014,10/11/2014,First Class,I-32405,Eric Hoffmann,Corporate,United States,Indianapolis,Indiana,46201,East,FF-49360,Furniture,Furnishings,Deflect-o Stackable Chair Mat,1060.6049,14,0.3,-195.6044
5250,HM-2013-953777,12/05/2013,13/05/2013,Standard Class,M-13190,Darrin Van Huff,Home Office,United States,St. Louis,Missouri,63101,West,TC-52294,Technology,Copiers,Canon PC940 Copier,429.1702,8,0.2,160.8519
5251,HM-2012-189272,06/12/2012,08/12/2012,Standard Class,M-21780,Emily Burns,Home Office,United States,Minneapolis,Minnesota,55401,West,OP-16790,Office Supplies,Paper,Avery Colored Bar Computer Paper,94.5363,9,0.5,-0.51
5252,CNY-2014-967428,12/08/2014,18/08/2014,Same Day,NY-85892,Sean O'Donnell,Consumer,United States,New York City,New York,10001,South,TP-82039,Technology,Phones,Samsung Galaxy S4,862.7586,6,0,129.4973
5253,CNC-2013-461608,01/12/2013,05/12/2013,Second Class,NC-56832,Emily Burns,Consumer,United States,Charlotte,North Carolina,28201,Central,OS-25822,Office Supplies,Storage,Stur-D-Stor Shelving,1394.4959,3,0.1,218.3212
5254,CK-2013-104117,16/06/2013,18/06/2013,Same Day,K-97037,Elpida Rittenbach,Corporate,United States,Henderson,Kentucky,42420,South,TM-79301,Technology,Machines,Cisco TelePresence System EX90,126.9178,14,0,-17.7763
5255,CW-2011-346891,29/01/2011,30/01/2011,First Class,W-64454,Alejandro Grove,Corporate,United States,Madison,Wisconsin,53701,South,FC-92793,Furniture,Chairs,Harbour Creations Steel Folding Chair,204.8215,2,0,-7.0372
5256,HM-2013-206251,23/07/2013,29/07/2013,First Class,M-77859,Mick Brown,Home Office,United States,St. Louis,Missouri,63101,Central,FB-29450,Furniture,Bookcases,Bush Somerset Collection Bookcase,1520.4603,4,0.1,659.0365
5257,CP-2012-219565,19/07/2012,24/07/2012,Same Day,P-13572,Peter Fuller,Corporate,United States,Philadelphia,Pennsylvania,19101,South,OA-49271,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet,664.5049,2,0.3,142.8242
5258,CV-2012-439904,14/07/2012,16/07/2012,Standard Class,V-68361,Harold Pawlan,Corporate,United States,Richmond,Virginia,23218,East,OB-10928,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1685.5597,2,0,-354.12
